duration,Latitude,Longitude,Speed
999,37.47751903,126.887624,1.230000019
993,37.47751816,126.8876313,1.230000019
987,37.47752223,126.8876426,1.230000019
1002,37.47753716,126.8876547,1.230000019
999,37.47755571,126.8876617,1.230000019
1011,37.47757226,126.8876707,1.24000001
996,37.47758736,126.8876806,1.24000001
981,37.4775988,126.8876893,1.24000001
1024,37.4776127,126.8876988,1.24000001
1015,37.47762848,126.8877058,1.24000001
963,37.47764337,126.88772,1.25
1216,37.4776548,126.8877359,1.25
760,37.47766052,126.8877512,1.24000001
1008,37.47766865,126.8877647,1.25
1218,37.47767514,126.8877779,1.24000001
805,37.47768018,126.8877918,1.24000001
956,37.47768695,126.887802,1.24000001
1048,37.47768784,126.8878168,1.24000001
978,37.47768773,126.8878306,1.24000001
0,37.47768773,126.8878306,1.24000001
